"filename", "language", "C++", "XML", "Batch", "Shell Script", "Diff", "Ruby", "Perl", "comment", "blank", "total"
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\access_control.hpp", "C++", 46, 0, 0, 0, 0, 0, 0, 23, 19, 88
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\adapter\concept_adapter.hpp", "C++", 230, 0, 0, 0, 0, 0, 0, 9, 49, 288
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\adapter\device_adapter.hpp", "C++", 38, 0, 0, 0, 0, 0, 0, 17, 13, 68
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\adapter\direct_adapter.hpp", "C++", 232, 0, 0, 0, 0, 0, 0, 15, 36, 283
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\adapter\filter_adapter.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 16, 13, 70
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\adapter\mode_adapter.hpp", "C++", 81, 0, 0, 0, 0, 0, 0, 11, 26, 118
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\adapter\non_blocking_adapter.hpp", "C++", 49, 0, 0, 0, 0, 0, 0, 6, 8, 63
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\adapter\output_iterator_adapter.hpp", "C++", 28, 0, 0, 0, 0, 0, 0, 5, 9, 42
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\adapter\range_adapter.hpp", "C++", 146, 0, 0, 0, 0, 0, 0, 16, 26, 188
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\add_facet.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 11, 12, 50
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\bool_trait_def.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 11, 6, 50
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\broken_overload_resolution\forward.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 5, 9, 32
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\broken_overload_resolution\stream.hpp", "C++", 172, 0, 0, 0, 0, 0, 0, 5, 8, 185
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\broken_overload_resolution\stream_buffer.hpp", "C++", 177, 0, 0, 0, 0, 0, 0, 5, 8, 190
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\buffer.hpp", "C++", 176, 0, 0, 0, 0, 0, 0, 26, 28, 230
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\call_traits.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 5, 10, 33
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\char_traits.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 10, 13, 64
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\codecvt_helper.hpp", "C++", 140, 0, 0, 0, 0, 0, 0, 30, 45, 215
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\codecvt_holder.hpp", "C++", 46, 0, 0, 0, 0, 0, 0, 6, 12, 64
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\auto_link.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 14, 12, 50
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\bzip2.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 14, 12, 51
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\codecvt.hpp", "C++", 47, 0, 0, 0, 0, 0, 0, 15, 20, 82
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\disable_warnings.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 5, 4, 31
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\dyn_link.hpp", "C++", 28, 0, 0, 0, 0, 0, 0, 9, 10, 47
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\enable_warnings.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 5, 3, 19
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\fpos.hpp", "C++", 19, 0, 0, 0, 0, 0, 0, 17, 10, 46
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\gcc.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 7, 8, 28
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\limits.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 5, 6, 20
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\overload_resolution.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 8, 8, 31
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\rtl.hpp", "C++", 44, 0, 0, 0, 0, 0, 0, 21, 8, 73
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\unreachable_return.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 4, 7, 25
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\wide_streams.hpp", "C++", 28, 0, 0, 0, 0, 0, 0, 14, 13, 55
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\windows_posix.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 9, 6, 26
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\config\zlib.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 14, 12, 51
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\counted_array.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 5, 9, 75
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\current_directory.hpp", "C++", 40, 0, 0, 0, 0, 0, 0, 17, 9, 66
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\default_arg.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 6, 7, 22
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\dispatch.hpp", "C++", 28, 0, 0, 0, 0, 0, 0, 5, 9, 42
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\double_object.hpp", "C++", 93, 0, 0, 0, 0, 0, 0, 10, 12, 115
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\enable_if_stream.hpp", "C++", 20, 0, 0, 0, 0, 0, 0, 7, 7, 34
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\error.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 5, 16, 46
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\execute.hpp", "C++", 88, 0, 0, 0, 0, 0, 0, 34, 14, 136
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\file_handle.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 15, 7, 33
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\forward.hpp", "C++", 80, 0, 0, 0, 0, 0, 0, 25, 9, 114
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\fstream.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 5, 7, 34
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\functional.hpp", "C++", 135, 0, 0, 0, 0, 0, 0, 26, 29, 190
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\ios.hpp", "C++", 44, 0, 0, 0, 0, 0, 0, 6, 16, 66
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\iostream.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 5, 7, 35
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\is_dereferenceable.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 20, 20, 81
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\is_iterator_range.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 7, 13, 35
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\newline.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 5, 10, 33
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\optional.hpp", "C++", 89, 0, 0, 0, 0, 0, 0, 13, 13, 115
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\param_type.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 5, 9, 28
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\path.hpp", "C++", 144, 0, 0, 0, 0, 0, 0, 40, 31, 215
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\push.hpp", "C++", 120, 0, 0, 0, 0, 0, 0, 23, 11, 154
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\push_params.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 6, 7, 22
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\resolve.hpp", "C++", 179, 0, 0, 0, 0, 0, 0, 12, 40, 231
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\restrict_impl.hpp", "C++", 374, 0, 0, 0, 0, 0, 0, 49, 61, 484
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\select.hpp", "C++", 55, 0, 0, 0, 0, 0, 0, 21, 11, 87
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\select_by_size.hpp", "C++", 50, 0, 0, 0, 0, 0, 0, 87, 25, 162
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\streambuf.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 5, 7, 35
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\streambuf\chainbuf.hpp", "C++", 88, 0, 0, 0, 0, 0, 0, 14, 12, 114
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\streambuf\direct_streambuf.hpp", "C++", 264, 0, 0, 0, 0, 0, 0, 12, 36, 312
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\streambuf\indirect_streambuf.hpp", "C++", 362, 0, 0, 0, 0, 0, 0, 30, 56, 448
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\streambuf\linked_streambuf.hpp", "C++", 88, 0, 0, 0, 0, 0, 0, 10, 17, 115
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\system_failure.hpp", "C++", 63, 0, 0, 0, 0, 0, 0, 7, 15, 85
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\template_params.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 7, 7, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\translate_int_type.hpp", "C++", 39, 0, 0, 0, 0, 0, 0, 11, 13, 63
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\detail\wrap_unwrap.hpp", "C++", 67, 0, 0, 0, 0, 0, 0, 8, 24, 99
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\device\array.hpp", "C++", 103, 0, 0, 0, 0, 0, 0, 8, 23, 134
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\device\back_inserter.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 5, 10, 42
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\device\file.hpp", "C++", 157, 0, 0, 0, 0, 0, 0, 8, 27, 192
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\device\file_descriptor.hpp", "C++", 221, 0, 0, 0, 0, 0, 0, 48, 57, 326
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\device\mapped_file.hpp", "C++", 440, 0, 0, 0, 0, 0, 0, 63, 107, 610
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\device\null.hpp", "C++", 47, 0, 0, 0, 0, 0, 0, 6, 14, 67
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\aggregate.hpp", "C++", 130, 0, 0, 0, 0, 0, 0, 17, 22, 169
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\bzip2.hpp", "C++", 319, 0, 0, 0, 0, 0, 0, 53, 60, 432
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\counter.hpp", "C++", 56, 0, 0, 0, 0, 0, 0, 12, 15, 83
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\grep.hpp", "C++", 75, 0, 0, 0, 0, 0, 0, 17, 18, 110
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\gzip.hpp", "C++", 601, 0, 0, 0, 0, 0, 0, 66, 91, 758
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\line.hpp", "C++", 167, 0, 0, 0, 0, 0, 0, 25, 30, 222
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\lzma.hpp", "C++", 264, 0, 0, 0, 0, 0, 0, 52, 61, 377
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\newline.hpp", "C++", 351, 0, 0, 0, 0, 0, 0, 21, 70, 442
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\regex.hpp", "C++", 82, 0, 0, 0, 0, 0, 0, 5, 12, 99
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\stdio.hpp", "C++", 64, 0, 0, 0, 0, 0, 0, 6, 15, 85
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\symmetric.hpp", "C++", 224, 0, 0, 0, 0, 0, 0, 48, 40, 312
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\test.hpp", "C++", 273, 0, 0, 0, 0, 0, 0, 19, 28, 320
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\zlib.hpp", "C++", 307, 0, 0, 0, 0, 0, 0, 57, 68, 432
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filter\zstd.hpp", "C++", 253, 0, 0, 0, 0, 0, 0, 51, 60, 364
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filtering_stream.hpp", "C++", 139, 0, 0, 0, 0, 0, 0, 26, 23, 188
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\filtering_streambuf.hpp", "C++", 45, 0, 0, 0, 0, 0, 0, 16, 10, 71
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\flush.hpp", "C++", 90, 0, 0, 0, 0, 0, 0, 8, 28, 126
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\get.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 5, 6, 18
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\imbue.hpp", "C++", 54, 0, 0, 0, 0, 0, 0, 8, 21, 83
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\input_sequence.hpp", "C++", 47, 0, 0, 0, 0, 0, 0, 7, 19, 73
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\invert.hpp", "C++", 126, 0, 0, 0, 0, 0, 0, 20, 22, 168
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\operations.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 5, 6, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\operations_fwd.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 5, 14, 42
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\optimal_buffer_size.hpp", "C++", 60, 0, 0, 0, 0, 0, 0, 7, 21, 88
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\output_sequence.hpp", "C++", 47, 0, 0, 0, 0, 0, 0, 7, 19, 73
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\pipeline.hpp", "C++", 90, 0, 0, 0, 0, 0, 0, 7, 18, 115
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\positioning.hpp", "C++", 59, 0, 0, 0, 0, 0, 0, 27, 32, 118
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\put.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 5, 6, 18
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\putback.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 5, 6, 18
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\read.hpp", "C++", 190, 0, 0, 0, 0, 0, 0, 11, 41, 242
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\restrict.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 16, 4, 27
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\seek.hpp", "C++", 142, 0, 0, 0, 0, 0, 0, 8, 31, 181
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\skip.hpp", "C++", 90, 0, 0, 0, 0, 0, 0, 6, 17, 113
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\slice.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 18, 4, 29
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\stream.hpp", "C++", 135, 0, 0, 0, 0, 0, 0, 18, 19, 172
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\stream_buffer.hpp", "C++", 95, 0, 0, 0, 0, 0, 0, 6, 16, 117
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\tee.hpp", "C++", 195, 0, 0, 0, 0, 0, 0, 16, 22, 233
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\traits.hpp", "C++", 261, 0, 0, 0, 0, 0, 0, 27, 76, 364
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\traits_fwd.hpp", "C++", 67, 0, 0, 0, 0, 0, 0, 6, 39, 112
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iostreams\write.hpp", "C++", 127, 0, 0, 0, 0, 0, 0, 8, 31, 166
"e:\Projects\VScodeProjects\ocibuilder\include\boost\is_placeholder.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 9, 10, 32
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 4, 8, 21
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\advance.hpp", "C++", 67, 0, 0, 0, 0, 0, 0, 5, 13, 85
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\counting_iterator.hpp", "C++", 166, 0, 0, 0, 0, 0, 0, 16, 39, 221
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\detail\any_conversion_eater.hpp", "C++", 12, 0, 0, 0, 0, 0, 0, 5, 5, 22
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\detail\config_def.hpp", "C++", 62, 0, 0, 0, 0, 0, 0, 35, 32, 129
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\detail\config_undef.hpp", "C++", 10, 0, 0, 0, 0, 0, 0, 10, 5, 25
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\detail\enable_if.hpp", "C++", 43, 0, 0, 0, 0, 0, 0, 26, 15, 84
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\detail\facade_iterator_category.hpp", "C++", 126, 0, 0, 0, 0, 0, 0, 41, 28, 195
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\detail\minimum_category.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 5, 6, 20
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\distance.hpp", "C++", 49, 0, 0, 0, 0, 0, 0, 5, 12, 66
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\filter_iterator.hpp", "C++", 101, 0, 0, 0, 0, 0, 0, 12, 24, 137
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\function_input_iterator.hpp", "C++", 135, 0, 0, 0, 0, 0, 0, 10, 28, 173
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\function_output_iterator.hpp", "C++", 41, 0, 0, 0, 0, 0, 0, 7, 15, 63
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\indirect_iterator.hpp", "C++", 112, 0, 0, 0, 0, 0, 0, 6, 28, 146
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\interoperable.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 20, 11, 55
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\is_lvalue_iterator.hpp", "C++", 113, 0, 0, 0, 0, 0, 0, 18, 34, 165
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\is_readable_iterator.hpp", "C++", 83, 0, 0, 0, 0, 0, 0, 13, 24, 120
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\iterator_adaptor.hpp", "C++", 195, 0, 0, 0, 0, 0, 0, 110, 54, 359
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\iterator_archetypes.hpp", "C++", 412, 0, 0, 0, 0, 0, 0, 16, 82, 510
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\iterator_categories.hpp", "C++", 146, 0, 0, 0, 0, 0, 0, 41, 30, 217
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\iterator_concepts.hpp", "C++", 210, 0, 0, 0, 0, 0, 0, 14, 50, 274
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\iterator_facade.hpp", "C++", 673, 0, 0, 0, 0, 0, 0, 181, 128, 982
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\iterator_traits.hpp", "C++", 40, 0, 0, 0, 0, 0, 0, 6, 16, 62
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\minimum_category.hpp", "C++", 70, 0, 0, 0, 0, 0, 0, 7, 19, 96
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\new_iterator_tests.hpp", "C++", 191, 0, 0, 0, 0, 0, 0, 36, 39, 266
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\permutation_iterator.hpp", "C++", 52, 0, 0, 0, 0, 0, 0, 6, 19, 77
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\reverse_iterator.hpp", "C++", 52, 0, 0, 0, 0, 0, 0, 9, 17, 78
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\transform_iterator.hpp", "C++", 121, 0, 0, 0, 0, 0, 0, 27, 28, 176
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator\zip_iterator.hpp", "C++", 241, 0, 0, 0, 0, 0, 0, 72, 55, 368
"e:\Projects\VScodeProjects\ocibuilder\include\boost\iterator_adaptors.hpp", "C++", 5, 0, 0, 0, 0, 0, 0, 4, 5, 14
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 10, 6, 47
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\array.hpp", "C++", 379, 0, 0, 0, 0, 0, 0, 1258, 112, 1749
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\basic_parser.hpp", "C++", 236, 0, 0, 0, 0, 0, 0, 432, 48, 716
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\basic_parser_impl.hpp", "C++", 2184, 0, 0, 0, 0, 0, 0, 231, 123, 2538
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\align.hpp", "C++", 48, 0, 0, 0, 0, 0, 0, 17, 11, 76
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\array.hpp", "C++", 50, 0, 0, 0, 0, 0, 0, 9, 17, 76
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\buffer.hpp", "C++", 112, 0, 0, 0, 0, 0, 0, 11, 22, 145
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\config.hpp", "C++", 250, 0, 0, 0, 0, 0, 0, 38, 34, 322
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\default_resource.hpp", "C++", 73, 0, 0, 0, 0, 0, 0, 9, 18, 100
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\digest.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 9, 6, 41
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\except.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 9, 9, 44
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\format.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 8, 9, 43
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\handler.hpp", "C++", 46, 0, 0, 0, 0, 0, 0, 8, 13, 67
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\impl\array.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 8, 7, 42
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\impl\default_resource.ipp", "C++", 45, 0, 0, 0, 0, 0, 0, 11, 11, 67
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\impl\except.ipp", "C++", 98, 0, 0, 0, 0, 0, 0, 13, 16, 127
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\impl\format.ipp", "C++", 88, 0, 0, 0, 0, 0, 0, 15, 21, 124
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\impl\handler.ipp", "C++", 170, 0, 0, 0, 0, 0, 0, 8, 25, 203
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\impl\shared_resource.ipp", "C++", 16, 0, 0, 0, 0, 0, 0, 11, 9, 36
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\impl\stack.ipp", "C++", 32, 0, 0, 0, 0, 0, 0, 8, 8, 48
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\impl\string_impl.ipp", "C++", 420, 0, 0, 0, 0, 0, 0, 33, 19, 472
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\object.hpp", "C++", 54, 0, 0, 0, 0, 0, 0, 11, 15, 80
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\ryu\detail\common.hpp", "C++", 71, 0, 0, 0, 0, 0, 0, 30, 18, 119
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\ryu\detail\d2s.hpp", "C++", 209, 0, 0, 0, 0, 0, 0, 28, 26, 263
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\ryu\detail\d2s_full_table.hpp", "C++", 333, 0, 0, 0, 0, 0, 0, 20, 11, 364
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\ryu\detail\d2s_intrinsics.hpp", "C++", 123, 0, 0, 0, 0, 0, 0, 62, 45, 230
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\ryu\detail\digit_table.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 21, 10, 60
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\ryu\impl\d2s.ipp", "C++", 525, 0, 0, 0, 0, 0, 0, 161, 58, 744
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\ryu\ryu.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 19, 12, 47
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\shared_resource.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 9, 16, 86
"e:\Projects\VScodeProjects\ocibuilder\include\boost\json\detail\sse2.hpp", "C++", 350, 0, 0, 0, 0, 0, 0, 115, 83, 548
